user,keycode,event,time
Dmitry1337,32,Down,1649498893.361079
Dmitry1337,32,Up,1649498893.4475162
Dmitry1337,110,Down,1649498893.91214
Dmitry1337,110,Up,1649498893.9862003
Dmitry1337,104,Down,1649498894.0577588
Dmitry1337,104,Up,1649498894.143528
Dmitry1337,116,Down,1649498894.151414
Dmitry1337,116,Up,1649498894.2197483
Dmitry1337,44,Down,1649498894.401428
Dmitry1337,44,Up,1649498894.5186553
Dmitry1337,101,Down,1649498894.568449
Dmitry1337,101,Up,1649498894.635431
Dmitry1337,46,Down,1649498894.955522
Dmitry1337,46,Up,1649498895.0603096
Dmitry1337,110,Down,1649498895.2717607
Dmitry1337,110,Up,1649498895.364505
Dmitry1337,32,Down,1649498896.2104359
Dmitry1337,32,Up,1649498896.2832048
Dmitry1337,106,Down,1649498896.749549
Dmitry1337,106,Up,1649498896.829182
Dmitry1337,103,Down,1649498897.213077
Dmitry1337,103,Up,1649498897.2814302
Dmitry1337,104,Down,1649498897.2894018
Dmitry1337,104,Up,1649498897.3580432
Dmitry1337,116,Down,1649498897.4381378
Dmitry1337,116,Up,1649498897.512521
Dmitry1337,108,Down,1649498898.3544092
Dmitry1337,108,Up,1649498898.4346862
Dmitry1337,116,Down,1649498898.4491413
Dmitry1337,116,Up,1649498898.5124838
Dmitry1337,107,Down,1649498898.6028414
Dmitry1337,107,Up,1649498898.6772344
Dmitry1337,116,Down,1649498898.6917849
Dmitry1337,116,Up,1649498898.7662902
Dmitry1337,121,Down,1649498900.966589
Dmitry1337,98,Down,1649498901.0082796
Dmitry1337,121,Up,1649498901.0334983
Dmitry1337,98,Up,1649498901.06365
Dmitry1337,122,Down,1649498901.220103
Dmitry1337,122,Up,1649498901.3311186
Dmitry1337,32,Down,1649498901.623601
Dmitry1337,32,Up,1649498901.702858
Dmitry1337,98,Down,1649498902.322314
Dmitry1337,98,Up,1649498902.3974016
Dmitry1337,32,Down,1649498902.4790385
Dmitry1337,32,Up,1649498902.5533526
Dmitry1337,101,Down,1649498902.6688216
Dmitry1337,101,Up,1649498902.754508
Dmitry1337,110,Down,1649498902.8378117
Dmitry1337,110,Up,1649498902.8998682
Dmitry1337,106,Down,1649498902.9951077
Dmitry1337,106,Up,1649498903.087186
Dmitry1337,120,Down,1649498903.3797095
Dmitry1337,121,Down,1649498903.4513485
Dmitry1337,120,Up,1649498903.4656775
Dmitry1337,121,Up,1649498903.5122461
Dmitry1337,116,Down,1649498904.065018
Dmitry1337,116,Up,1649498904.1495135
Dmitry1337,121,Down,1649498904.3835335
Dmitry1337,121,Up,1649498904.4504683
Dmitry1337,98,Down,1649498904.5130847
Dmitry1337,98,Up,1649498904.5812516
Dmitry1337,122,Down,1649498904.8344219
Dmitry1337,122,Up,1649498904.939112
Dmitry1337,32,Down,1649498905.075017
Dmitry1337,32,Up,1649498905.1543508
Dmitry1337,121,Down,1649498905.409536
Dmitry1337,121,Up,1649498905.4937491
Dmitry1337,107,Down,1649498905.6270554
Dmitry1337,100,Down,1649498905.6998599
Dmitry1337,107,Up,1649498905.7130287
Dmitry1337,115,Down,1649498905.788695
Dmitry1337,100,Up,1649498905.83864
Dmitry1337,115,Up,1649498905.8854227
Dmitry1337,65288,Down,1649498906.1861746
Dmitry1337,65288,Up,1649498906.2590454
Dmitry1337,65288,Down,1649498906.3549678
Dmitry1337,65288,Up,1649498906.4160743
Dmitry1337,65288,Down,1649498906.5114825
Dmitry1337,65288,Up,1649498906.561398
Dmitry1337,106,Down,1649498906.784562
Dmitry1337,106,Up,1649498906.8397455
Dmitry1337,100,Down,1649498907.6793592
Dmitry1337,115,Down,1649498907.781367
Dmitry1337,100,Up,1649498907.8010504
Dmitry1337,115,Up,1649498907.8557687
Dmitry1337,91,Down,1649498907.8650937
Dmitry1337,91,Up,1649498907.9377406
Dmitry1337,32,Down,1649498908.27565
Dmitry1337,32,Up,1649498908.3623874
Dmitry1337,103,Down,1649498909.0119622
Dmitry1337,104,Down,1649498909.0728054
Dmitry1337,103,Up,1649498909.0845253
Dmitry1337,104,Up,1649498909.14682
Dmitry1337,116,Down,1649498909.1966648
Dmitry1337,116,Up,1649498909.27654
Dmitry1337,108,Down,1649498909.807468
Dmitry1337,108,Up,1649498909.881756
Dmitry1337,107,Down,1649498909.978774
Dmitry1337,107,Up,1649498910.0770042
Dmitry1337,106,Down,1649498910.1824515
Dmitry1337,106,Up,1649498910.263045
Dmitry1337,59,Down,1649498910.6818767
Dmitry1337,59,Up,1649498910.7805374
Dmitry1337,116,Down,1649498910.9215152
Dmitry1337,116,Up,1649498911.0067327
Dmitry1337,121,Down,1649498911.1356068
Dmitry1337,121,Up,1649498911.2099886
Dmitry1337,98,Down,1649498911.33611
Dmitry1337,98,Up,1649498911.4285445
Dmitry1337,113,Down,1649498911.5900052
Dmitry1337,113,Up,1649498911.6925395
Dmitry1337,47,Down,1649498911.8181994
Dmitry1337,47,Up,1649498911.915638
Dmitry1337,65032,Down,1649498924.7291145
Dmitry1337,65032,Up,1649498924.814532
Dmitry1337,65506,Down,1649498925.0417
Dmitry1337,72,Down,1649498925.3072805
Dmitry1337,72,Up,1649498925.3502133
Dmitry1337,65032,Up,1649498925.579073
Dmitry1337,97,Down,1649498926.1398242
Dmitry1337,97,Up,1649498926.2511709
Dmitry1337,116,Down,1649498927.4192042
Dmitry1337,116,Up,1649498927.5010655
Dmitry1337,104,Down,1649498927.5091083
Dmitry1337,104,Up,1649498927.564183
Dmitry1337,32,Down,1649498928.1955872
Dmitry1337,32,Up,1649498928.2627945
Dmitry1337,105,Down,1649498928.4566553
Dmitry1337,105,Up,1649498928.531342
Dmitry1337,116,Down,1649498928.5394428
Dmitry1337,116,Up,1649498928.6015975
Dmitry1337,115,Down,1649498928.8709416
Dmitry1337,115,Up,1649498928.9575648
Dmitry1337,101,Down,1649498929.2956522
Dmitry1337,101,Up,1649498929.3678567
Dmitry1337,59,Down,1649498930.026407
Dmitry1337,59,Up,1649498930.1081574
Dmitry1337,102,Down,1649498930.116426
Dmitry1337,102,Up,1649498930.177741
Dmitry1337,65288,Down,1649498930.606712
Dmitry1337,65288,Up,1649498930.6751273
Dmitry1337,65288,Down,1649498930.770052
Dmitry1337,65288,Up,1649498930.8511493
Dmitry1337,108,Down,1649498931.6854894
Dmitry1337,102,Down,1649498931.7327287
Dmitry1337,108,Up,1649498931.7536216
Dmitry1337,102,Up,1649498931.81833
Dmitry1337,32,Down,1649498932.361779
Dmitry1337,32,Up,1649498932.4407985
Dmitry1337,100,Down,1649498932.705059
Dmitry1337,100,Up,1649498932.8223708
Dmitry1337,114,Down,1649498932.9148564
Dmitry1337,101,Down,1649498933.0351589
Dmitry1337,101,Up,1649498933.0729728
Dmitry1337,114,Up,1649498933.0863132
Dmitry1337,65288,Down,1649498933.2929735
Dmitry1337,65288,Up,1649498933.3856122
Dmitry1337,121,Down,1649498933.4202445
Dmitry1337,121,Up,1649498933.517733
Dmitry1337,32,Down,1649498934.2350485
Dmitry1337,32,Up,1649498934.302212
Dmitry1337,97,Down,1649498934.4351258
Dmitry1337,97,Up,1649498934.5338926
Dmitry1337,112,Down,1649498934.7808018
Dmitry1337,112,Up,1649498934.8188868
Dmitry1337,112,Down,1649498934.929498
Dmitry1337,112,Up,1649498934.9918776
Dmitry1337,101,Down,1649498935.5016108
Dmitry1337,114,Down,1649498935.6289587
Dmitry1337,101,Up,1649498935.646752
Dmitry1337,114,Up,1649498935.6649885
Dmitry1337,65288,Down,1649498936.273111
Dmitry1337,65288,Up,1649498936.3219626
Dmitry1337,97,Down,1649498936.8395627
Dmitry1337,114,Down,1649498936.893863
Dmitry1337,97,Up,1649498936.9389095
Dmitry1337,114,Up,1649498936.991435
Dmitry1337,32,Down,1649498937.3386614
Dmitry1337,32,Up,1649498937.3997922
Dmitry1337,44,Down,1649498937.5935378
Dmitry1337,97,Down,1649498937.6593964
Dmitry1337,44,Up,1649498937.6912148
Dmitry1337,97,Up,1649498937.7509801
Dmitry1337,110,Down,1649498938.002886
Dmitry1337,110,Up,1649498938.1080008
Dmitry1337,65288,Down,1649498938.299587
Dmitry1337,65288,Up,1649498938.366841
Dmitry1337,65288,Down,1649498938.4752982
Dmitry1337,65288,Up,1649498938.5221698
Dmitry1337,65288,Down,1649498938.6251333
Dmitry1337,65288,Up,1649498938.6872013
Dmitry1337,109,Down,1649498939.1569264
Dmitry1337,97,Down,1649498939.2098014
Dmitry1337,109,Up,1649498939.22342
Dmitry1337,97,Up,1649498939.3079402
Dmitry1337,110,Down,1649498939.4093077
Dmitry1337,110,Up,1649498939.471491
Dmitry1337,32,Down,1649498939.814891
Dmitry1337,32,Up,1649498939.8768039
Dmitry1337,101,Down,1649498940.0026944
Dmitry1337,101,Up,1649498940.1002595
Dmitry1337,97,Down,1649498940.23832
Dmitry1337,97,Up,1649498940.3856082
Dmitry1337,114,Down,1649498940.6801653
Dmitry1337,114,Up,1649498940.7911706
Dmitry1337,116,Down,1649498941.0035954
Dmitry1337,116,Up,1649498941.0779483
Dmitry1337,104,Down,1649498941.1532478
Dmitry1337,104,Up,1649498941.2277477
Dmitry1337,32,Down,1649498941.839788
Dmitry1337,32,Up,1649498941.9068425
Dmitry1337,102,Down,1649498943.1742957
Dmitry1337,102,Up,1649498943.254654
Dmitry1337,111,Down,1649498943.274138
Dmitry1337,111,Up,1649498943.347516
Dmitry1337,117,Down,1649498943.6555214
Dmitry1337,117,Up,1649498943.7223306
Dmitry1337,114,Down,1649498943.8859456
Dmitry1337,114,Up,1649498943.9907448
Dmitry1337,116,Down,1649498944.1063423
Dmitry1337,116,Up,1649498944.1927376
Dmitry1337,104,Down,1649498944.2629402
Dmitry1337,104,Up,1649498944.349614
Dmitry1337,32,Down,1649498944.7191956
Dmitry1337,32,Up,1649498944.7934089
Dmitry1337,117,Down,1649498945.3287587
Dmitry1337,117,Up,1649498945.390843
Dmitry1337,110,Down,1649498945.5183423
Dmitry1337,110,Up,1649498945.5929964
Dmitry1337,100,Down,1649498945.694744
Dmitry1337,101,Down,1649498945.785407
Dmitry1337,100,Up,1649498945.840562
Dmitry1337,101,Up,1649498945.8939426
Dmitry1337,114,Down,1649498946.018794
Dmitry1337,114,Up,1649498946.118978
Dmitry1337,32,Down,1649498946.456745
Dmitry1337,32,Up,1649498946.5297973
Dmitry1337,103,Down,1649498946.9337766
Dmitry1337,105,Down,1649498946.9864132
Dmitry1337,103,Up,1649498947.0006802
Dmitry1337,105,Up,1649498947.0354843
Dmitry1337,118,Down,1649498947.3558488
Dmitry1337,118,Up,1649498947.4361572
Dmitry1337,101,Down,1649498947.5821977
Dmitry1337,101,Up,1649498947.6503515
Dmitry1337,46,Down,1649498947.9186735
Dmitry1337,46,Up,1649498947.9909158
Dmitry1337,32,Down,1649498948.399694
Dmitry1337,32,Up,1649498948.4548209
Dmitry1337,65506,Down,1649498948.5276413
Dmitry1337,65032,Up,1649498948.7473176
Dmitry1337,103,Down,1649498948.8224802
Dmitry1337,103,Up,1649498948.8918233
Dmitry1337,65288,Down,1649498949.1904511
Dmitry1337,65288,Up,1649498949.246948
Dmitry1337,65506,Down,1649498949.3887696
Dmitry1337,71,Down,1649498949.4826348
Dmitry1337,71,Up,1649498949.5632472
Dmitry1337,65032,Up,1649498949.5861194
Dmitry1337,114,Down,1649498949.956888
Dmitry1337,101,Down,1649498950.0656724
Dmitry1337,114,Up,1649498950.1110306
Dmitry1337,101,Up,1649498950.1646953
Dmitry1337,101,Down,1649498950.3408968
Dmitry1337,101,Up,1649498950.439453
Dmitry1337,110,Down,1649498950.5652921
Dmitry1337,110,Up,1649498950.6878796
Dmitry1337,32,Down,1649498950.870567
Dmitry1337,32,Up,1649498950.9121761
Dmitry1337,109,Down,1649498951.0557544
Dmitry1337,97,Down,1649498951.1269355
Dmitry1337,109,Up,1649498951.1581862
Dmitry1337,97,Up,1649498951.2281015
