user,keycode,event,time
nevova,65,Up,1649332117.4897223
nevova,83,Down,1649332117.58573
nevova,83,Up,1649332117.7299092
nevova,190,Down,1649332119.0366297
nevova,190,Up,1649332119.124633
nevova,71,Down,1649332128.834636
nevova,71,Up,1649332128.9363034
nevova,8,Down,1649332129.5521119
nevova,8,Up,1649332129.664122
nevova,71,Down,1649332130.0758054
nevova,71,Up,1649332130.1718185
nevova,72,Down,1649332130.2358196
nevova,72,Up,1649332130.3318114
nevova,66,Down,1649332130.3718297
nevova,66,Up,1649332130.4678373
nevova,76,Down,1649332130.6840792
nevova,76,Up,1649332130.787848
nevova,70,Down,1649332130.8438706
nevova,70,Up,1649332130.9524667
nevova,89,Down,1649332130.990022
nevova,89,Up,1649332131.0940294
nevova,89,Down,1649332131.118031
nevova,89,Up,1649332131.2300432
nevova,66,Down,1649332131.3180451
nevova,66,Up,1649332131.422039
nevova,82,Down,1649332131.4700599
nevova,82,Up,1649332131.5774846
nevova,74,Down,1649332131.6094859
nevova,74,Up,1649332131.7054904
nevova,68,Down,1649332131.7854805
nevova,68,Up,1649332131.8895073
nevova,32,Down,1649332131.9054942
nevova,32,Up,1649332131.99352
nevova,89,Down,1649332132.3252065
nevova,89,Up,1649332132.4212077
nevova,66,Down,1649332132.533198
nevova,66,Up,1649332132.637207
nevova,82,Down,1649332132.6932292
nevova,82,Up,1649332132.8132226
nevova,66,Down,1649332132.8612432
nevova,66,Up,1649332132.951795
nevova,78,Down,1649332133.0318017
nevova,78,Up,1649332133.1439965
nevova,70,Down,1649332133.176328
nevova,70,Up,1649332133.272458
nevova,32,Down,1649332133.2964413
