user,keycode,event,time
DDD,72,Up,1649262568.147107
DDD,65,Down,1649262568.2268949
DDD,65,Up,1649262568.354267
DDD,8,Down,1649262569.6107817
DDD,8,Up,1649262569.710829
DDD,8,Down,1649262573.0420055
DDD,8,Up,1649262573.1396444
DDD,72,Down,1649262573.4273844
DDD,72,Up,1649262573.508788
DDD,65,Down,1649262573.7698112
DDD,65,Up,1649262573.884296
DDD,84,Down,1649262574.829581
DDD,84,Up,1649262574.972473
DDD,72,Down,1649262576.4086826
DDD,72,Up,1649262576.4716768
DDD,32,Down,1649262577.6683435
DDD,32,Up,1649262577.7835863
DDD,73,Down,1649262577.9769514
DDD,73,Up,1649262578.049257
DDD,84,Down,1649262578.2445526
DDD,84,Up,1649262578.31995
DDD,83,Down,1649262579.0254173
DDD,83,Up,1649262579.1172762
DDD,69,Down,1649262579.4742076
DDD,69,Up,1649262579.544662
DDD,76,Down,1649262579.8014786
DDD,76,Up,1649262579.865344
DDD,70,Down,1649262580.0605052
DDD,70,Up,1649262580.1322474
DDD,32,Down,1649262581.1485412
DDD,32,Up,1649262581.2314043
DDD,68,Down,1649262581.38938
DDD,68,Up,1649262581.493421
DDD,82,Down,1649262581.803308
DDD,82,Up,1649262581.8776107
DDD,89,Down,1649262582.1508458
DDD,89,Up,1649262582.2144058
DDD,32,Down,1649262582.5946362
DDD,32,Up,1649262582.7031863
DDD,65,Down,1649262583.0155427
DDD,65,Up,1649262583.138318
DDD,80,Down,1649262583.3161805
DDD,80,Up,1649262583.38731
DDD,80,Down,1649262583.533526
DDD,80,Up,1649262583.5981934
DDD,69,Down,1649262583.723583
DDD,69,Up,1649262583.8243227
DDD,65,Down,1649262584.0102491
DDD,65,Up,1649262584.1184332
DDD,82,Down,1649262585.004508
DDD,82,Up,1649262585.0912125
DDD,32,Down,1649262585.3684638
DDD,32,Up,1649262585.4534454
DDD,77,Down,1649262585.721183
DDD,77,Up,1649262585.8004854
DDD,65,Down,1649262585.8697858
DDD,65,Up,1649262585.9822953
DDD,78,Down,1649262586.172356
DDD,78,Up,1649262586.224846
DDD,32,Down,1649262586.3446078
DDD,32,Up,1649262586.4185386
DDD,69,Down,1649262586.7878592
DDD,69,Up,1649262586.8786101
DDD,65,Down,1649262587.0322664
DDD,65,Up,1649262587.1335192
DDD,82,Down,1649262587.293635
DDD,82,Up,1649262587.3924644
DDD,84,Down,1649262587.7972639
DDD,84,Up,1649262587.8717349
DDD,72,Down,1649262588.8246136
DDD,72,Up,1649262588.8917265
DDD,32,Down,1649262589.652498
DDD,32,Up,1649262589.7490065
DDD,70,Down,1649262590.3740246
DDD,70,Up,1649262590.4494884
DDD,79,Down,1649262590.6927645
DDD,79,Up,1649262590.7883794
DDD,85,Down,1649262590.957345
DDD,85,Up,1649262591.0241659
DDD,82,Down,1649262592.1214383
DDD,82,Up,1649262592.2104983
DDD,84,Down,1649262592.3473117
DDD,84,Up,1649262592.407336
DDD,72,Down,1649262592.735386
DDD,72,Up,1649262592.7916825
DDD,32,Down,1649262593.179987
DDD,32,Up,1649262593.2713351
DDD,85,Down,1649262593.8552413
DDD,85,Up,1649262593.9243934
DDD,78,Down,1649262594.0555577
DDD,78,Up,1649262594.1143599
DDD,70,Down,1649262594.2552779
DDD,70,Up,1649262594.284134
DDD,8,Down,1649262594.9124134
DDD,8,Up,1649262595.016206
DDD,68,Down,1649262595.469905
DDD,68,Up,1649262595.5534828
DDD,69,Down,1649262595.7173505
DDD,69,Up,1649262595.8134382
DDD,82,Down,1649262596.3935704
DDD,82,Up,1649262596.464779
DDD,32,Down,1649262596.7974393
DDD,32,Up,1649262596.8894854
DDD,71,Down,1649262597.2266107
DDD,71,Up,1649262597.284329
DDD,73,Down,1649262597.4372125
DDD,73,Up,1649262597.4944985
DDD,86,Down,1649262597.6913025
DDD,86,Up,1649262597.7511916
DDD,69,Down,1649262597.9113467
DDD,69,Up,1649262597.9948242
DDD,190,Down,1649262598.8012233
DDD,190,Up,1649262598.8586338
DDD,32,Down,1649262599.1912131
DDD,32,Up,1649262599.2791774
DDD,71,Down,1649262599.672272
DDD,71,Up,1649262599.7653453
DDD,82,Down,1649262599.9716682
DDD,82,Up,1649262600.0769017
DDD,69,Down,1649262600.2252822
DDD,69,Up,1649262600.3419755
DDD,69,Down,1649262600.7087572
DDD,69,Up,1649262600.7634594
DDD,78,Down,1649262601.2742114
DDD,78,Up,1649262601.3443923
DDD,32,Down,1649262601.4941716
DDD,32,Up,1649262601.6038055
DDD,77,Down,1649262601.8981676
DDD,77,Up,1649262601.971518
DDD,65,Down,1649262602.0550623
