user,keycode,event,time
Sasha,75,Up,1649676375.9112444
Sasha,74,Down,1649676375.9245212
Sasha,74,Up,1649676376.0400221
Sasha,186,Down,1649676376.1282094
Sasha,186,Up,1649676376.2568362
Sasha,84,Down,1649676376.3239934
Sasha,84,Up,1649676376.4615004
Sasha,89,Down,1649676376.5744274
Sasha,89,Up,1649676376.685329
Sasha,66,Down,1649676376.8242164
Sasha,66,Up,1649676376.9523497
Sasha,81,Down,1649676377.0033395
Sasha,81,Up,1649676377.093308
Sasha,191,Down,1649676378.3046162
Sasha,191,Up,1649676378.3922873
Sasha,72,Down,1649676385.798922
Sasha,72,Up,1649676385.9655664
Sasha,65,Down,1649676386.1192586
Sasha,65,Up,1649676386.225323
Sasha,84,Down,1649676387.3312051
Sasha,84,Up,1649676387.4590075
Sasha,72,Down,1649676388.386911
Sasha,72,Up,1649676388.504102
Sasha,32,Down,1649676388.700263
Sasha,32,Up,1649676388.823748
Sasha,73,Down,1649676389.0214555
Sasha,73,Up,1649676389.1563973
Sasha,84,Down,1649676389.3783643
Sasha,84,Up,1649676389.4960017
Sasha,83,Down,1649676389.6890454
Sasha,83,Up,1649676389.8574336
Sasha,69,Down,1649676389.9318178
Sasha,69,Up,1649676390.0659473
Sasha,76,Down,1649676390.405097
Sasha,76,Up,1649676390.5303395
Sasha,70,Down,1649676391.08616
Sasha,70,Up,1649676391.186261
Sasha,32,Down,1649676392.444357
Sasha,32,Up,1649676392.5668108
Sasha,68,Down,1649676392.7279878
Sasha,68,Up,1649676392.891399
Sasha,82,Down,1649676392.9645889
Sasha,82,Up,1649676393.0782378
Sasha,89,Down,1649676393.5595374
Sasha,89,Up,1649676393.6538253
Sasha,32,Down,1649676394.316601
Sasha,32,Up,1649676394.410551
Sasha,65,Down,1649676394.4314618
Sasha,65,Up,1649676394.6129525
Sasha,80,Down,1649676394.855357
Sasha,80,Up,1649676394.958661
Sasha,80,Down,1649676395.0411196
Sasha,80,Up,1649676395.1114175
Sasha,69,Down,1649676395.245138
Sasha,69,Up,1649676395.363315
Sasha,65,Down,1649676395.5319486
Sasha,65,Up,1649676395.6511195
Sasha,82,Down,1649676395.722303
Sasha,82,Up,1649676395.802117
Sasha,32,Down,1649676396.5002754
Sasha,32,Up,1649676396.6067252
Sasha,77,Down,1649676397.0928237
Sasha,77,Up,1649676397.1863515
Sasha,65,Down,1649676397.2822626
Sasha,65,Up,1649676397.4483972
Sasha,78,Down,1649676397.513944
Sasha,78,Up,1649676397.6288862
Sasha,32,Down,1649676398.1401935
Sasha,32,Up,1649676398.255497
Sasha,69,Down,1649676398.711013
Sasha,69,Up,1649676398.8075213
Sasha,65,Down,1649676398.8542268
Sasha,65,Up,1649676398.998543
Sasha,82,Down,1649676399.03521
Sasha,82,Up,1649676399.1074822
Sasha,84,Down,1649676399.256297
Sasha,84,Up,1649676399.3447404
Sasha,72,Down,1649676400.2888222
Sasha,72,Up,1649676400.3809733
Sasha,32,Down,1649676401.2290761
Sasha,32,Up,1649676401.3511937
Sasha,70,Down,1649676401.6809769
Sasha,70,Up,1649676401.822801
Sasha,79,Down,1649676401.9892874
Sasha,79,Up,1649676402.1204708
Sasha,85,Down,1649676402.2252886
Sasha,85,Up,1649676402.3324108
Sasha,82,Down,1649676403.1143522
Sasha,82,Up,1649676403.225616
Sasha,84,Down,1649676403.265582
Sasha,84,Up,1649676403.3644485
Sasha,72,Down,1649676403.481896
Sasha,72,Up,1649676403.5631795
Sasha,32,Down,1649676404.6734147
Sasha,32,Up,1649676404.8196776
Sasha,85,Down,1649676405.1674163
Sasha,85,Up,1649676405.2532935
Sasha,78,Down,1649676405.4333365
Sasha,78,Up,1649676405.542134
Sasha,68,Down,1649676405.6929455
Sasha,69,Down,1649676405.8692434
Sasha,68,Up,1649676405.8801987
Sasha,82,Down,1649676406.0367296
Sasha,69,Up,1649676406.0807915
Sasha,82,Up,1649676406.1452394
Sasha,32,Down,1649676406.404841
Sasha,32,Up,1649676406.5342658
Sasha,71,Down,1649676407.2843583
Sasha,71,Up,1649676407.4362106
Sasha,73,Down,1649676407.515237
Sasha,73,Up,1649676407.608901
Sasha,86,Down,1649676408.058908
Sasha,86,Up,1649676408.1532185
Sasha,69,Down,1649676408.3279543
Sasha,69,Up,1649676408.439609
Sasha,191,Down,1649676409.436335
Sasha,191,Up,1649676409.5182433
Sasha,8,Down,1649676410.2639663
Sasha,8,Up,1649676410.3469844
Sasha,190,Down,1649676410.6211138
Sasha,190,Up,1649676410.7075217
Sasha,32,Down,1649676411.370386
Sasha,32,Up,1649676411.473551
Sasha,71,Down,1649676412.2479727
Sasha,71,Up,1649676412.350639
Sasha,82,Down,1649676412.501303
Sasha,82,Up,1649676412.5740685
Sasha,69,Down,1649676412.8284562
Sasha,69,Up,1649676412.8980422
Sasha,69,Down,1649676413.012818
Sasha,69,Up,1649676413.0855806
Sasha,78,Down,1649676413.7183745
Sasha,78,Up,1649676413.8118021
Sasha,32,Down,1649676414.0423627
Sasha,32,Up,1649676414.149023
Sasha,77,Down,1649676414.610739
Sasha,77,Up,1649676414.7243974
Sasha,65,Down,1649676414.7506537
Sasha,65,Up,1649676414.88049
Sasha,78,Down,1649676414.902278
Sasha,78,Up,1649676414.9994364
Sasha,32,Down,1649676415.1239657
Sasha,32,Up,1649676415.2052393
Sasha,72,Down,1649676417.0108352
Sasha,72,Up,1649676417.1395478
Sasha,65,Down,1649676417.9389985
Sasha,65,Up,1649676418.0270565
Sasha,84,Down,1649676418.0570555
Sasha,84,Up,1649676418.1762702
Sasha,72,Down,1649676418.2871659
Sasha,72,Up,1649676418.3932946
Sasha,32,Down,1649676418.985965
Sasha,32,Up,1649676419.0989802
Sasha,79,Down,1649676419.5706642
Sasha,79,Up,1649676419.691994
Sasha,70,Down,1649676420.378442
Sasha,70,Up,1649676420.4638655
Sasha,32,Down,1649676420.8424127
Sasha,32,Up,1649676420.9397726
Sasha,77,Down,1649676421.8403327
Sasha,77,Up,1649676421.985323
Sasha,73,Down,1649676422.062155
Sasha,73,Up,1649676422.222411
Sasha,68,Down,1649676423.089768
Sasha,68,Up,1649676423.192964
Sasha,83,Down,1649676423.3150146
Sasha,83,Up,1649676423.4265127
Sasha,84,Down,1649676423.5672364
Sasha,84,Up,1649676423.6661553
Sasha,32,Down,1649676424.2371569
Sasha,32,Up,1649676424.3674443
Sasha,84,Down,1649676425.0659816
Sasha,84,Up,1649676425.1610289
Sasha,87,Down,1649676425.3479738
Sasha,87,Up,1649676425.467169
Sasha,79,Down,1649676425.6063025
Sasha,79,Up,1649676425.7052832
Sasha,32,Down,1649676426.1095314
Sasha,32,Up,1649676426.2423182
Sasha,84,Down,1649676426.7910116
