user,time,button,state,x,y
Nikita,1649452737.5087664,NoButton,Move,911,704
Nikita,1649452737.5097709,NoButton,Move,911,708
Nikita,1649452737.51077,NoButton,Move,911,710
Nikita,1649452737.5117674,NoButton,Move,910,714
Nikita,1649452737.5127673,NoButton,Move,910,716
Nikita,1649452737.5137675,NoButton,Move,910,720
Nikita,1649452737.5157735,NoButton,Move,910,723
Nikita,1649452737.5177703,NoButton,Move,910,729
Nikita,1649452737.5187695,NoButton,Move,910,731
Nikita,1649452737.519772,NoButton,Move,909,740
Nikita,1649452737.5207715,NoButton,Move,909,744
Nikita,1649452737.5217676,NoButton,Move,907,748
Nikita,1649452737.5227706,NoButton,Move,907,751
Nikita,1649452737.5237668,NoButton,Move,907,754
Nikita,1649452737.5247695,NoButton,Move,906,757
Nikita,1649452737.5257697,NoButton,Move,906,759
Nikita,1649452737.526769,NoButton,Move,906,763
Nikita,1649452737.527768,NoButton,Move,906,767
Nikita,1649452737.528768,NoButton,Move,905,771
Nikita,1649452737.5297687,NoButton,Move,905,775
Nikita,1649452737.5307715,NoButton,Move,904,777
Nikita,1649452737.5327706,NoButton,Move,904,781
Nikita,1649452737.534772,NoButton,Move,904,784
Nikita,1649452737.5357683,NoButton,Move,902,789
Nikita,1649452737.5377707,NoButton,Move,901,791
Nikita,1649452737.5387695,NoButton,Move,901,795
Nikita,1649452737.5397692,NoButton,Move,900,801
Nikita,1649452737.5407703,NoButton,Move,900,803
Nikita,1649452737.5417688,NoButton,Move,899,805
Nikita,1649452737.5427678,NoButton,Move,899,807
Nikita,1649452737.5447702,NoButton,Move,898,810
Nikita,1649452737.5447702,NoButton,Move,896,813
Nikita,1649452737.5457697,NoButton,Move,896,815
Nikita,1649452737.547772,NoButton,Move,895,817
Nikita,1649452737.549771,NoButton,Move,894,820
Nikita,1649452737.5507708,NoButton,Move,893,823
Nikita,1649452737.55277,NoButton,Move,892,826
Nikita,1649452737.5537722,NoButton,Move,891,829
Nikita,1649452737.5547702,NoButton,Move,891,830
Nikita,1649452737.55577,NoButton,Move,890,831
Nikita,1649452737.556768,NoButton,Move,889,832
Nikita,1649452737.5577683,NoButton,Move,889,833
Nikita,1649452737.5587666,NoButton,Move,888,834
Nikita,1649452737.559769,NoButton,Move,888,835
Nikita,1649452737.5607688,NoButton,Move,887,836
Nikita,1649452737.5617673,NoButton,Move,886,837
Nikita,1649452737.5627687,NoButton,Move,886,839
Nikita,1649452737.5647717,NoButton,Move,884,842
Nikita,1649452737.5667741,NoButton,Move,883,844
Nikita,1649452737.5687711,NoButton,Move,881,847
Nikita,1649452737.5707695,NoButton,Move,880,848
Nikita,1649452737.5717719,NoButton,Move,880,849
Nikita,1649452737.5727708,NoButton,Move,879,850
Nikita,1649452737.573772,NoButton,Move,879,851
Nikita,1649452737.5747683,NoButton,Move,878,852
Nikita,1649452737.5757673,NoButton,Move,878,853
Nikita,1649452737.576768,NoButton,Move,877,854
Nikita,1649452737.5777686,NoButton,Move,876,855
Nikita,1649452737.5797677,NoButton,Move,876,856
Nikita,1649452737.5817714,NoButton,Move,875,857
Nikita,1649452737.582769,NoButton,Move,874,858
Nikita,1649452737.5837696,NoButton,Move,874,859
Nikita,1649452737.5847676,NoButton,Move,873,860
Nikita,1649452737.58677,NoButton,Move,872,861
Nikita,1649452737.587768,NoButton,Move,872,862
Nikita,1649452737.5887678,NoButton,Move,871,862
Nikita,1649452737.5897686,NoButton,Move,871,863
Nikita,1649452737.5907698,NoButton,Move,870,863
Nikita,1649452737.5917678,NoButton,Move,870,864
Nikita,1649452737.5927684,NoButton,Move,869,864
Nikita,1649452737.593769,NoButton,Move,869,865
Nikita,1649452737.5947716,NoButton,Move,868,866
Nikita,1649452737.596768,NoButton,Move,867,867
Nikita,1649452737.5988357,NoButton,Move,867,868
Nikita,1649452737.6007698,NoButton,Move,866,868
Nikita,1649452737.6017683,NoButton,Move,866,869
Nikita,1649452737.6027725,NoButton,Move,865,869
Nikita,1649452737.6027725,NoButton,Move,865,870
Nikita,1649452737.603771,NoButton,Move,864,870
Nikita,1649452737.6047688,NoButton,Move,864,871
Nikita,1649452737.6057675,NoButton,Move,864,872
Nikita,1649452737.6067688,NoButton,Move,863,872
Nikita,1649452737.6077712,NoButton,Move,863,873
Nikita,1649452737.6107666,NoButton,Move,862,874
Nikita,1649452737.6117692,NoButton,Move,862,876
Nikita,1649452737.612772,NoButton,Move,861,876
Nikita,1649452737.6147726,NoButton,Move,861,877
Nikita,1649452737.6157706,NoButton,Move,860,878
Nikita,1649452737.6187694,NoButton,Move,859,879
Nikita,1649452737.6217744,NoButton,Move,859,880
Nikita,1649452737.6227684,NoButton,Move,858,880
Nikita,1649452737.6237683,NoButton,Move,858,881
Nikita,1649452737.6267705,NoButton,Move,857,882
Nikita,1649452737.6287687,NoButton,Move,857,883
Nikita,1649452737.6317704,NoButton,Move,856,884
Nikita,1649452737.6347816,NoButton,Move,856,885
Nikita,1649452737.635769,NoButton,Move,855,885
Nikita,1649452737.6377795,NoButton,Move,855,886
Nikita,1649452737.6417696,NoButton,Move,854,887
Nikita,1649452737.647774,NoButton,Move,854,888
Nikita,1649452737.6507683,NoButton,Move,853,888
Nikita,1649452737.653766,NoButton,Move,853,889
Nikita,1649452737.660766,NoButton,Move,852,889
Nikita,1649452737.6627676,NoButton,Move,852,890
Nikita,1649452737.6817677,NoButton,Move,852,891
Nikita,1649452738.6474888,NoButton,Move,851,891
Nikita,1649452738.6574864,NoButton,Move,850,891
Nikita,1649452738.663487,NoButton,Move,848,891
Nikita,1649452738.6654875,NoButton,Move,848,892
Nikita,1649452738.669487,NoButton,Move,847,892
Nikita,1649452738.6734886,NoButton,Move,846,892
Nikita,1649452738.6768198,NoButton,Move,846,893
Nikita,1649452738.6778257,NoButton,Move,845,893
Nikita,1649452738.6808252,NoButton,Move,844,893
Nikita,1649452738.682826,NoButton,Move,843,893
Nikita,1649452738.6848273,NoButton,Move,842,893
Nikita,1649452738.6858253,NoButton,Move,842,894
Nikita,1649452738.6878307,NoButton,Move,841,894
Nikita,1649452738.689825,NoButton,Move,840,894
Nikita,1649452738.6918323,NoButton,Move,839,894
Nikita,1649452738.692826,NoButton,Move,839,895
Nikita,1649452738.6948307,NoButton,Move,838,895
Nikita,1649452738.6968307,NoButton,Move,837,895
Nikita,1649452738.6988266,NoButton,Move,836,895
Nikita,1649452738.699829,NoButton,Move,836,896
Nikita,1649452738.7008288,NoButton,Move,835,896
Nikita,1649452738.702826,NoButton,Move,834,896
Nikita,1649452738.7058258,NoButton,Move,833,896
Nikita,1649452738.7068257,NoButton,Move,833,897
Nikita,1649452738.7078254,NoButton,Move,832,897
Nikita,1649452738.710825,NoButton,Move,831,897
Nikita,1649452738.7138252,NoButton,Move,830,897
Nikita,1649452738.7158263,NoButton,Move,829,898
Nikita,1649452738.718825,NoButton,Move,828,898
Nikita,1649452738.7218301,NoButton,Move,827,898
Nikita,1649452738.7258308,NoButton,Move,826,898
Nikita,1649452738.72883,NoButton,Move,825,898
Nikita,1649452738.7338274,NoButton,Move,824,898
Nikita,1649452738.7358313,NoButton,Move,824,899
Nikita,1649452738.7378304,NoButton,Move,823,899
Nikita,1649452738.7448294,NoButton,Move,822,899
Nikita,1649452738.8188279,NoButton,Move,821,899
Nikita,1649452738.8338268,NoButton,Move,820,899
Nikita,1649452738.8388295,NoButton,Move,819,899
Nikita,1649452738.8448284,NoButton,Move,818,899
Nikita,1649452738.8718283,NoButton,Move,805,901
Nikita,1649452738.902828,NoButton,Move,789,903
Nikita,1649452738.9128292,NoButton,Move,773,906
Nikita,1649452738.9298298,NoButton,Move,755,908
Nikita,1649452738.9318287,NoButton,Move,746,908
Nikita,1649452738.932829,NoButton,Move,745,909
Nikita,1649452738.9338284,NoButton,Move,744,909
Nikita,1649452738.9348273,NoButton,Move,741,909
Nikita,1649452738.9358256,NoButton,Move,740,909
Nikita,1649452738.9368272,NoButton,Move,738,909
Nikita,1649452738.9378264,NoButton,Move,736,909
Nikita,1649452738.938827,NoButton,Move,735,909
Nikita,1649452738.9398272,NoButton,Move,734,909
Nikita,1649452738.9408274,NoButton,Move,733,909
Nikita,1649452738.9418275,NoButton,Move,732,909
Nikita,1649452738.942827,NoButton,Move,731,909
Nikita,1649452738.9438272,NoButton,Move,730,910
Nikita,1649452738.9448273,NoButton,Move,729,910
Nikita,1649452738.9458268,NoButton,Move,728,910
Nikita,1649452738.9468267,NoButton,Move,727,910
Nikita,1649452738.9478285,NoButton,Move,726,910
Nikita,1649452738.948827,NoButton,Move,725,910
Nikita,1649452738.9498262,NoButton,Move,724,911
Nikita,1649452738.950826,NoButton,Move,723,911
Nikita,1649452738.9518266,NoButton,Move,722,911
Nikita,1649452738.9528263,NoButton,Move,721,912
Nikita,1649452738.9548268,NoButton,Move,720,912
Nikita,1649452738.955827,NoButton,Move,719,912
Nikita,1649452738.9568288,NoButton,Move,718,913
Nikita,1649452738.9578273,NoButton,Move,717,913
Nikita,1649452738.959826,NoButton,Move,716,913
Nikita,1649452738.960826,NoButton,Move,715,914
Nikita,1649452738.961827,NoButton,Move,714,914
Nikita,1649452738.9638262,NoButton,Move,713,915
Nikita,1649452738.9648275,NoButton,Move,712,915
Nikita,1649452738.9668262,NoButton,Move,711,915
Nikita,1649452738.9678264,NoButton,Move,710,916
Nikita,1649452738.96983,NoButton,Move,709,916
Nikita,1649452738.9708276,NoButton,Move,708,916
Nikita,1649452738.9718263,NoButton,Move,707,916
Nikita,1649452738.9728281,NoButton,Move,706,918
Nikita,1649452738.974828,NoButton,Move,705,918
Nikita,1649452738.9758284,NoButton,Move,704,918
Nikita,1649452738.9778283,NoButton,Move,703,918
Nikita,1649452738.9788275,NoButton,Move,702,918
Nikita,1649452738.9798281,NoButton,Move,701,919
Nikita,1649452738.9818273,NoButton,Move,700,919
Nikita,1649452738.98283,NoButton,Move,699,919
Nikita,1649452738.9848278,NoButton,Move,698,919
Nikita,1649452738.9858282,NoButton,Move,697,919
Nikita,1649452738.987826,NoButton,Move,696,919
Nikita,1649452738.988827,NoButton,Move,695,920
Nikita,1649452738.990826,NoButton,Move,693,920
Nikita,1649452738.9918272,NoButton,Move,692,920
Nikita,1649452738.9938264,NoButton,Move,691,920
Nikita,1649452738.9958262,NoButton,Move,690,920
Nikita,1649452738.9968278,NoButton,Move,689,920
Nikita,1649452738.998828,NoButton,Move,688,920
Nikita,1649452739.000826,NoButton,Move,687,920
Nikita,1649452739.0028265,NoButton,Move,686,920
Nikita,1649452739.0048265,NoButton,Move,685,920
Nikita,1649452739.0068262,NoButton,Move,684,920
Nikita,1649452739.0088258,NoButton,Move,683,920
Nikita,1649452739.0108256,NoButton,Move,682,921
Nikita,1649452739.013826,NoButton,Move,681,921
Nikita,1649452739.0158277,NoButton,Move,680,921
Nikita,1649452739.0188265,NoButton,Move,679,921
Nikita,1649452739.0218263,NoButton,Move,678,921
Nikita,1649452739.0248258,NoButton,Move,677,921
Nikita,1649452739.0288258,NoButton,Move,676,921
Nikita,1649452739.0328267,NoButton,Move,675,921
Nikita,1649452739.0368261,NoButton,Move,674,921
Nikita,1649452739.0408254,NoButton,Move,673,921
Nikita,1649452739.0448256,NoButton,Move,672,921
Nikita,1649452739.0488257,NoButton,Move,671,921
Nikita,1649452739.0518243,NoButton,Move,670,921
Nikita,1649452739.055825,NoButton,Move,669,921
Nikita,1649452739.0588255,NoButton,Move,668,921
Nikita,1649452739.0598254,NoButton,Move,668,922
Nikita,1649452739.0628252,NoButton,Move,667,922
Nikita,1649452739.0658252,NoButton,Move,666,922
Nikita,1649452739.0708246,NoButton,Move,665,922
Nikita,1649452739.075825,NoButton,Move,664,922
Nikita,1649452739.0809667,NoButton,Move,663,922
Nikita,1649452739.085494,NoButton,Move,662,922
Nikita,1649452739.0877912,NoButton,Move,662,923
Nikita,1649452739.0892656,NoButton,Move,661,923
Nikita,1649452739.0945184,NoButton,Move,660,923
Nikita,1649452739.0985096,NoButton,Move,659,923
Nikita,1649452739.1025157,NoButton,Move,658,923
Nikita,1649452739.1065161,NoButton,Move,657,923
Nikita,1649452739.1095157,NoButton,Move,656,923
Nikita,1649452739.11252,NoButton,Move,655,923
Nikita,1649452739.1155188,NoButton,Move,654,923
Nikita,1649452739.11651,NoButton,Move,654,924
Nikita,1649452739.1175103,NoButton,Move,653,924
Nikita,1649452739.1208036,NoButton,Move,651,924
Nikita,1649452739.1225307,NoButton,Move,650,924
Nikita,1649452739.1255288,NoButton,Move,649,924
Nikita,1649452739.1275213,NoButton,Move,648,924
Nikita,1649452739.1295302,NoButton,Move,647,924
Nikita,1649452739.131523,NoButton,Move,646,924
Nikita,1649452739.1335313,NoButton,Move,645,924
Nikita,1649452739.1367922,NoButton,Move,644,924
Nikita,1649452739.1388001,NoButton,Move,643,924
Nikita,1649452739.1407278,NoButton,Move,642,924
Nikita,1649452739.1417186,NoButton,Move,642,925
Nikita,1649452739.1427305,NoButton,Move,641,925
Nikita,1649452739.144732,NoButton,Move,640,925
Nikita,1649452739.1457188,NoButton,Move,639,925
Nikita,1649452739.1477196,NoButton,Move,638,925
Nikita,1649452739.1497269,NoButton,Move,637,925
Nikita,1649452739.151727,NoButton,Move,636,925
Nikita,1649452739.1527185,NoButton,Move,635,925
Nikita,1649452739.1547277,NoButton,Move,634,925
Nikita,1649452739.1557193,NoButton,Move,633,925
Nikita,1649452739.1577997,NoButton,Move,632,925
Nikita,1649452739.1598215,NoButton,Move,631,925
Nikita,1649452739.1608145,NoButton,Move,630,925
Nikita,1649452739.1612537,NoButton,Move,629,925
Nikita,1649452739.1632707,NoButton,Move,628,925
Nikita,1649452739.1642632,NoButton,Move,627,925
Nikita,1649452739.1652634,NoButton,Move,626,925
Nikita,1649452739.1662617,NoButton,Move,625,925
Nikita,1649452739.1682718,NoButton,Move,624,925
Nikita,1649452739.1692595,NoButton,Move,623,925
Nikita,1649452739.1702597,NoButton,Move,622,925
Nikita,1649452739.1712599,NoButton,Move,621,925
Nikita,1649452739.1722608,NoButton,Move,620,925
Nikita,1649452739.1742697,NoButton,Move,619,925
Nikita,1649452739.1752608,NoButton,Move,618,925
Nikita,1649452739.1762598,NoButton,Move,617,925
Nikita,1649452739.1772594,NoButton,Move,616,925
Nikita,1649452739.1782598,NoButton,Move,615,925
Nikita,1649452739.1792607,NoButton,Move,614,925
Nikita,1649452739.1802614,NoButton,Move,613,925
Nikita,1649452739.182261,NoButton,Move,612,925
Nikita,1649452739.182261,NoButton,Move,611,925
Nikita,1649452739.1832628,NoButton,Move,610,925
Nikita,1649452739.1842625,NoButton,Move,608,925
Nikita,1649452739.1852603,NoButton,Move,607,925
Nikita,1649452739.1862605,NoButton,Move,606,925
Nikita,1649452739.1877928,NoButton,Move,605,925
Nikita,1649452739.188799,NoButton,Move,604,925
Nikita,1649452739.1898873,NoButton,Move,602,925
Nikita,1649452739.1904054,NoButton,Move,601,925
Nikita,1649452739.1914039,NoButton,Move,600,925
Nikita,1649452739.1924033,NoButton,Move,599,925
Nikita,1649452739.1934035,NoButton,Move,598,925
Nikita,1649452739.1944034,NoButton,Move,597,925
Nikita,1649452739.1954038,NoButton,Move,596,925
Nikita,1649452739.1964028,NoButton,Move,595,925
Nikita,1649452739.1974065,NoButton,Move,593,925
Nikita,1649452739.1984038,NoButton,Move,593,926
Nikita,1649452739.199402,NoButton,Move,591,926
Nikita,1649452739.2004042,NoButton,Move,590,926
Nikita,1649452739.2014031,NoButton,Move,589,926
Nikita,1649452739.2024019,NoButton,Move,588,926
Nikita,1649452739.2034018,NoButton,Move,587,926
Nikita,1649452739.2044034,NoButton,Move,586,926
Nikita,1649452739.2054038,NoButton,Move,585,926
Nikita,1649452739.206907,NoButton,Move,584,926
Nikita,1649452739.2087991,NoButton,Move,581,926
Nikita,1649452739.2094076,NoButton,Move,580,926
Nikita,1649452739.2104142,NoButton,Move,579,926
Nikita,1649452739.211414,NoButton,Move,578,926
Nikita,1649452739.2124143,NoButton,Move,576,926
Nikita,1649452739.2134144,NoButton,Move,575,927
Nikita,1649452739.2144167,NoButton,Move,574,927
Nikita,1649452739.2154167,NoButton,Move,573,927
Nikita,1649452739.2164137,NoButton,Move,572,927
Nikita,1649452739.2174137,NoButton,Move,571,927
Nikita,1649452739.218413,NoButton,Move,570,927
Nikita,1649452739.2194145,NoButton,Move,569,927
Nikita,1649452739.2204134,NoButton,Move,568,927
Nikita,1649452739.2214136,NoButton,Move,567,927
Nikita,1649452739.222414,NoButton,Move,566,927
Nikita,1649452739.223414,NoButton,Move,565,928
Nikita,1649452739.2244132,NoButton,Move,564,928
Nikita,1649452739.2254121,NoButton,Move,563,928
Nikita,1649452739.2274222,NoButton,Move,562,928
Nikita,1649452739.228413,NoButton,Move,561,928
Nikita,1649452739.229414,NoButton,Move,560,928
Nikita,1649452739.2304137,NoButton,Move,559,928
Nikita,1649452739.2314181,NoButton,Move,558,928
Nikita,1649452739.232414,NoButton,Move,557,928
Nikita,1649452739.2334142,NoButton,Move,556,929
Nikita,1649452739.2354236,NoButton,Move,555,929
Nikita,1649452739.2364144,NoButton,Move,554,929
Nikita,1649452739.2374134,NoButton,Move,553,929
Nikita,1649452739.238414,NoButton,Move,552,929
Nikita,1649452739.2408104,NoButton,Move,551,929
Nikita,1649452739.2412336,NoButton,Move,549,929
Nikita,1649452739.2422423,NoButton,Move,548,929
Nikita,1649452739.2442403,NoButton,Move,547,929
Nikita,1649452739.2452416,NoButton,Move,546,929
Nikita,1649452739.2462423,NoButton,Move,546,930
Nikita,1649452739.247241,NoButton,Move,545,930
Nikita,1649452739.2482426,NoButton,Move,544,930
Nikita,1649452739.249241,NoButton,Move,543,930
Nikita,1649452739.2518034,NoButton,Move,542,930
Nikita,1649452739.2533736,NoButton,Move,541,930
Nikita,1649452739.2543745,NoButton,Move,540,930
Nikita,1649452739.2568045,NoButton,Move,539,930
Nikita,1649452739.258828,NoButton,Move,538,930
Nikita,1649452739.260828,NoButton,Move,537,930
Nikita,1649452739.2618237,NoButton,Move,537,931
Nikita,1649452739.2628229,NoButton,Move,536,931
Nikita,1649452739.2648227,NoButton,Move,535,931
Nikita,1649452739.2668288,NoButton,Move,534,931
Nikita,1649452739.269824,NoButton,Move,533,931
Nikita,1649452739.2728279,NoButton,Move,532,931
Nikita,1649452739.2758281,NoButton,Move,531,931
Nikita,1649452739.2797213,NoButton,Move,530,931
Nikita,1649452739.2877626,NoButton,Move,529,931
Nikita,1649452743.708561,(4, 2, 0),Released,529,931
Nikita,1649452743.8037457,(4, 2, 0),Pressed,529,931
Nikita,1649452745.2688813,(4, 2, 0),Released,529,931
Nikita,1649452745.3890111,(4, 2, 0),Pressed,529,931
Nikita,1649452746.628784,(4, 2, 0),Released,529,931
Nikita,1649452746.7282753,(4, 2, 0),Pressed,529,931
Nikita,1649452754.060853,NoButton,Drag,529,931
Nikita,1649452754.0648136,NoButton,Drag,530,931
Nikita,1649452754.0688167,NoButton,Drag,530,931
Nikita,1649452754.0718026,NoButton,Drag,532,931
Nikita,1649452754.072798,NoButton,Drag,532,930
Nikita,1649452754.0738106,NoButton,Drag,533,930
Nikita,1649452754.075807,NoButton,Drag,534,930
Nikita,1649452754.0779781,NoButton,Drag,535,929
Nikita,1649452754.0794997,NoButton,Drag,536,929
Nikita,1649452754.0804906,NoButton,Drag,537,929
Nikita,1649452754.082493,NoButton,Drag,538,928
Nikita,1649452754.084508,NoButton,Drag,539,928
Nikita,1649452754.0854888,NoButton,Drag,540,928
Nikita,1649452754.0864897,NoButton,Drag,541,928
Nikita,1649452754.0874903,NoButton,Drag,541,927
Nikita,1649452754.088491,NoButton,Drag,542,927
Nikita,1649452754.08949,NoButton,Drag,545,926
Nikita,1649452754.0918062,NoButton,Drag,546,926
Nikita,1649452754.0928218,NoButton,Drag,547,926
Nikita,1649452754.0938218,NoButton,Drag,548,926
Nikita,1649452754.0948222,NoButton,Drag,549,925
Nikita,1649452754.0958219,NoButton,Drag,550,925
Nikita,1649452754.0962121,NoButton,Drag,551,924
Nikita,1649452754.09722,NoButton,Drag,552,924
Nikita,1649452754.0992215,NoButton,Drag,553,924
Nikita,1649452754.0992215,NoButton,Drag,554,924
Nikita,1649452754.1002207,NoButton,Drag,555,922
Nikita,1649452754.1012213,NoButton,Drag,556,922
Nikita,1649452754.1022193,NoButton,Drag,557,922
Nikita,1649452754.1032205,NoButton,Drag,559,921
Nikita,1649452754.1042206,NoButton,Drag,560,921
Nikita,1649452754.1052208,NoButton,Drag,561,921
Nikita,1649452754.1062195,NoButton,Drag,562,920
Nikita,1649452754.1072185,NoButton,Drag,564,920
Nikita,1649452754.1082182,NoButton,Drag,565,920
Nikita,1649452754.109219,NoButton,Drag,568,919
Nikita,1649452754.1102235,NoButton,Drag,570,919
Nikita,1649452754.1112206,NoButton,Drag,571,918
Nikita,1649452754.1122196,NoButton,Drag,573,918
Nikita,1649452754.1132214,NoButton,Drag,574,918
Nikita,1649452754.1152265,NoButton,Drag,576,917
Nikita,1649452754.1162236,NoButton,Drag,579,917
Nikita,1649452754.1172237,NoButton,Drag,580,917
Nikita,1649452754.1172237,NoButton,Drag,582,916
Nikita,1649452754.1182206,NoButton,Drag,583,916
Nikita,1649452754.1192207,NoButton,Drag,585,916
Nikita,1649452754.1202192,NoButton,Drag,589,915
Nikita,1649452754.121221,NoButton,Drag,590,915
Nikita,1649452754.122221,NoButton,Drag,592,915
Nikita,1649452754.1232193,NoButton,Drag,595,913
Nikita,1649452754.124223,NoButton,Drag,597,913
Nikita,1649452754.1252196,NoButton,Drag,603,912
Nikita,1649452754.12622,NoButton,Drag,605,912
Nikita,1649452754.127221,NoButton,Drag,607,912
Nikita,1649452754.128223,NoButton,Drag,610,911
Nikita,1649452754.1292212,NoButton,Drag,611,911
Nikita,1649452754.1302195,NoButton,Drag,614,911
Nikita,1649452754.1322217,NoButton,Drag,617,911
Nikita,1649452754.1322217,NoButton,Drag,619,910
Nikita,1649452754.133223,NoButton,Drag,621,910
Nikita,1649452754.1342278,NoButton,Drag,624,910
Nikita,1649452754.1352224,NoButton,Drag,626,910
Nikita,1649452754.1362233,NoButton,Drag,630,908
Nikita,1649452754.137223,NoButton,Drag,632,908
Nikita,1649452754.138223,NoButton,Drag,636,908
Nikita,1649452754.1392236,NoButton,Drag,641,907
Nikita,1649452754.140224,NoButton,Drag,645,907
Nikita,1649452754.1412249,NoButton,Drag,648,906
Nikita,1649452754.1422236,NoButton,Drag,650,906
Nikita,1649452754.1432266,NoButton,Drag,654,906
Nikita,1649452754.144233,NoButton,Drag,658,904
Nikita,1649452754.1452243,NoButton,Drag,660,904
Nikita,1649452754.1462195,NoButton,Drag,664,904
Nikita,1649452754.1472204,NoButton,Drag,666,904
Nikita,1649452754.1492207,NoButton,Drag,669,903
Nikita,1649452754.1492207,NoButton,Drag,673,903
Nikita,1649452754.150221,NoButton,Drag,678,903
Nikita,1649452754.151222,NoButton,Drag,682,902
Nikita,1649452754.1522183,NoButton,Drag,686,902
Nikita,1649452754.1532192,NoButton,Drag,688,902
Nikita,1649452754.154221,NoButton,Drag,692,902
Nikita,1649452754.1552184,NoButton,Drag,699,900
Nikita,1649452754.1562204,NoButton,Drag,700,900
Nikita,1649452754.1572201,NoButton,Drag,704,900
Nikita,1649452754.158221,NoButton,Drag,711,899
Nikita,1649452754.1592214,NoButton,Drag,715,899
Nikita,1649452754.16022,NoButton,Drag,722,899
Nikita,1649452754.161219,NoButton,Drag,726,899
Nikita,1649452754.1622183,NoButton,Drag,732,897
Nikita,1649452754.1632185,NoButton,Drag,733,897
Nikita,1649452754.1642182,NoButton,Drag,736,897
Nikita,1649452754.1662204,NoButton,Drag,744,896
Nikita,1649452754.1662204,NoButton,Drag,747,896
Nikita,1649452754.1672215,NoButton,Drag,755,896
Nikita,1649452754.1682196,NoButton,Drag,760,895
Nikita,1649452754.1692212,NoButton,Drag,766,895
Nikita,1649452754.1702213,NoButton,Drag,769,893
Nikita,1649452754.171219,NoButton,Drag,775,893
Nikita,1649452754.172221,NoButton,Drag,776,892
Nikita,1649452754.1732206,NoButton,Drag,781,892
Nikita,1649452754.1742203,NoButton,Drag,792,891
Nikita,1649452754.1752207,NoButton,Drag,797,891
Nikita,1649452754.1762185,NoButton,Drag,800,891
Nikita,1649452754.1772199,NoButton,Drag,805,889
Nikita,1649452754.1782186,NoButton,Drag,809,889
Nikita,1649452754.1792185,NoButton,Drag,820,888
Nikita,1649452754.1802208,NoButton,Drag,825,888
Nikita,1649452754.1812208,NoButton,Drag,828,886
Nikita,1649452754.1822212,NoButton,Drag,833,886
Nikita,1649452754.18322,NoButton,Drag,837,886
Nikita,1649452754.1842225,NoButton,Drag,846,885
Nikita,1649452754.1852186,NoButton,Drag,852,885
Nikita,1649452754.1862197,NoButton,Drag,856,884
Nikita,1649452754.1872206,NoButton,Drag,861,884
Nikita,1649452754.1882188,NoButton,Drag,865,884
Nikita,1649452754.1892207,NoButton,Drag,876,882
Nikita,1649452754.19022,NoButton,Drag,882,882
Nikita,1649452754.1912208,NoButton,Drag,884,882
Nikita,1649452754.1922212,NoButton,Drag,895,880
Nikita,1649452754.1932185,NoButton,Drag,901,879
Nikita,1649452754.1942208,NoButton,Drag,903,879
Nikita,1649452754.1952198,NoButton,Drag,908,879
Nikita,1649452754.196219,NoButton,Drag,912,878
Nikita,1649452754.1972194,NoButton,Drag,923,878
Nikita,1649452754.1982203,NoButton,Drag,929,878
Nikita,1649452754.1992195,NoButton,Drag,933,876
Nikita,1649452754.2002213,NoButton,Drag,942,876
Nikita,1649452754.2012217,NoButton,Drag,947,875
Nikita,1649452754.2022212,NoButton,Drag,951,875
Nikita,1649452754.20322,NoButton,Drag,957,874
Nikita,1649452754.2047973,NoButton,Drag,959,874
Nikita,1649452754.2057898,NoButton,Drag,972,872
Nikita,1649452754.2067907,NoButton,Drag,978,872
Nikita,1649452754.2077906,NoButton,Drag,980,872
Nikita,1649452754.2087898,NoButton,Drag,985,871
Nikita,1649452754.2097898,NoButton,Drag,989,871
Nikita,1649452754.2107887,NoButton,Drag,999,869
Nikita,1649452754.2117956,NoButton,Drag,1004,869
Nikita,1649452754.212803,NoButton,Drag,1008,869
Nikita,1649452754.213803,NoButton,Drag,1017,867
Nikita,1649452754.2148063,NoButton,Drag,1023,867
Nikita,1649452754.2158062,NoButton,Drag,1027,866
Nikita,1649452754.2168038,NoButton,Drag,1032,866
Nikita,1649452754.217803,NoButton,Drag,1034,866
Nikita,1649452754.2188032,NoButton,Drag,1040,865
Nikita,1649452754.219803,NoButton,Drag,1045,865
Nikita,1649452754.220803,NoButton,Drag,1053,863
Nikita,1649452754.2218027,NoButton,Drag,1058,863
Nikita,1649452754.2228029,NoButton,Drag,1067,862
Nikita,1649452754.2238028,NoButton,Drag,1069,862
Nikita,1649452754.2248027,NoButton,Drag,1077,862
Nikita,1649452754.2258022,NoButton,Drag,1081,862
Nikita,1649452754.2268023,NoButton,Drag,1086,860
Nikita,1649452754.2278032,NoButton,Drag,1088,860
Nikita,1649452754.2288036,NoButton,Drag,1099,860
Nikita,1649452754.2298028,NoButton,Drag,1102,860
Nikita,1649452754.2308052,NoButton,Drag,1106,859
Nikita,1649452754.2318058,NoButton,Drag,1111,859
Nikita,1649452754.2328064,NoButton,Drag,1120,859
Nikita,1649452754.2338045,NoButton,Drag,1126,859
Nikita,1649452754.234804,NoButton,Drag,1129,858
Nikita,1649452754.2358031,NoButton,Drag,1132,858
Nikita,1649452754.236803,NoButton,Drag,1136,858
Nikita,1649452754.237803,NoButton,Drag,1145,858
Nikita,1649452754.2388031,NoButton,Drag,1149,858
Nikita,1649452754.239803,NoButton,Drag,1154,856
Nikita,1649452754.240803,NoButton,Drag,1156,856
